25.3435;2014-01-22 11:42:30
25.3812;2014-01-22 11:43:39
25.4184;2014-01-22 11:45:35
25.4748;2014-01-22 11:47:11
25.4433;2014-01-22 11:48:22
25.4585;2014-01-22 11:51:35
25.7561;2014-01-22 12:00:38
25.9014;2014-01-22 12:01:36
25.6996;2014-01-22 12:02:32
25.7583;2014-01-22 12:11:35
25.7555;2014-01-22 12:21:33
25.6996;2014-01-22 12:30:05
25.6933;2014-01-22 12:30:57
25.5971;2014-01-22 12:31:32
25.812;2014-01-22 12:32:46
25.8372;2014-01-22 12:34:27
25.9099;2014-01-22 12:41:28
25.9496;2014-01-22 12:42:20
26.0118;2014-01-22 12:51:26
26.0998;2014-01-22 12:51:34
26.2019;2014-01-22 13:01:26
26.0054;2014-01-22 13:11:24
22.9348;2014-01-28 21:34:23
22.8888;2014-01-28 21:44:26
22.8799;2014-01-28 21:54:27
22.9056;2014-01-28 22:04:37
22.937;2014-01-28 22:06:35
22.937;2014-01-28 22:10:52
23.112;2014-01-28 22:12:34
28.8747;2014-01-28 22:13:41
19.2183;2014-01-28 22:14:24
23.0124;2014-01-28 22:14:34
18.4;2014-01-28 22:17:13
15.3333;2014-01-28 22:18:38
19.1667;2014-01-28 22:19:29
23.0;2014-01-28 22:20:17
23.0372;2014-01-28 22:22:13
23.062;2014-01-28 22:24:19
23.0211;2014-01-28 22:24:31
23.124;2014-01-28 22:34:27
23.1842;2014-01-28 22:44:23
23.1755;2014-01-28 22:54:18
23.3235;2014-01-28 23:04:12
23.2412;2014-01-28 23:14:08
23.1013;2014-01-28 23:24:08
23.2624;2014-01-28 23:34:08
23.2596;2014-01-28 23:44:06
23.0127;2014-01-28 23:54:06
22.75;2014-01-29 00:04:01
22.4764;2014-01-29 00:13:59
22.1995;2014-01-29 00:23:56
21.922;2014-01-29 11:24:08
22.8531;2014-01-29 11:34:07
23.5576;2014-01-29 11:46:54;2.123
23.8864;2014-01-29 11:56:53;3.123
24.3183;2014-01-29 12:08:05;4.123
24.5248;2014-01-29 12:16:28;5.123
25.0124;2014-01-29 12:17:43;6.123
24.5443;2014-01-29 12:18:04;7.123
24.9764;2014-01-29 12:28:04;8.123
25.507;2014-01-29 12:38:03;9.123
25.6687;2014-01-29 12:48:03;10.123
24.9931;2014-02-05 12:03:19;11.123
25.1035;2014-02-05 12:13:18;12.123
25.1257;2014-02-05 12:23:17;13.123
25.3082;2014-02-05 12:33:15;25
25.4076;2014-02-05 12:43:13
25.4716;2014-02-05 12:53:11
